Teks Berita,Label,Sumber
[SALAH] Video “Bahlil Joget di Tengah Duka...,Hoax,TurnBackHoax
"[SALAH] 2026 Ojol Wajib Beli Motor Listrik...
Tidak ada informasi valid atau pemberitaan...",Hoax,TurnBackHoax
[SALAH] 2026 Ojol Wajib Beli Motor Listrik...,Hoax,TurnBackHoax
"[SALAH] Video “Pertemuan Damai Jokowi dan Roy...
Konten yang beredar adalah hasil rekayasa...",Hoax,TurnBackHoax
[SALAH] Video “Pertemuan Damai Jokowi dan Roy...,Hoax,TurnBackHoax
"[SALAH] Hotman Paris Temukan Aliran Dana dalam...
Tidak ada informasi valid atau pemberitaan...",Hoax,TurnBackHoax
[SALAH] Hotman Paris Temukan Aliran Dana dalam...,Hoax,TurnBackHoax
"[PENIPUAN] Pemerintah Akan Salurkan BLT UMKM 2026...
Tautan yang dibagikan tidak mengarah ke...",Hoax,TurnBackHoax
[PENIPUAN] Pemerintah Akan Salurkan BLT UMKM 2026...,Hoax,TurnBackHoax
"[SALAH] Akuarium Besar di Mall Bandung Pecah
Konten yang beredar merupakan hasil rekayasa...",Hoax,TurnBackHoax
[SALAH] Akuarium Besar di Mall Bandung Pecah,Hoax,TurnBackHoax
"[PENIPUAN] Najwa Shihab Promosikan Program Motor Murah...
Konten yang beredar merupakan hasil rekayasa...",Hoax,TurnBackHoax
[PENIPUAN] Najwa Shihab Promosikan Program Motor Murah...,Hoax,TurnBackHoax
"[PENIPUAN] Tautan Pendaftaran ""Lowongan Kerja Dinas Lingkungan...
Unggahan berisi tautan “lowongan kerja dinas...",Hoax,TurnBackHoax
"[PENIPUAN] Tautan Pendaftaran ""Lowongan Kerja Dinas Lingkungan...",Hoax,TurnBackHoax
"[SALAH] PBB Kirim Tim Investigasi ke Aceh...
Konteks asli dokumentasi adalah momen United...",Hoax,TurnBackHoax
[SALAH] PBB Kirim Tim Investigasi ke Aceh...,Hoax,TurnBackHoax
"[SALAH] Mantan Model Dewasa Dilantik Jadi Tim...
Selebgram Ayu Aulia bukan tim kreatif...",Hoax,TurnBackHoax
[SALAH] Mantan Model Dewasa Dilantik Jadi Tim...,Hoax,TurnBackHoax
"[PENIPUAN] Dirjen Bimas Kristen Kemenag RI Bagikan...
Faktanya, sebesar 99,8 persen video tersebut...",Hoax,TurnBackHoax
[PENIPUAN] Dirjen Bimas Kristen Kemenag RI Bagikan...,Hoax,TurnBackHoax
"[SALAH] Pemkab Sampang Alergi Muhammadiyah
Konten yang beredar adalah hasil rekayasa...",Hoax,TurnBackHoax
[SALAH] Pemkab Sampang Alergi Muhammadiyah,Hoax,TurnBackHoax
"[SALAH] Video Rapat DPRD Jawa Barat tentang...
Faktanya, video yang disebarkan adalah media...",Hoax,TurnBackHoax
[SALAH] Video Rapat DPRD Jawa Barat tentang...,Hoax,TurnBackHoax
"[SALAH] TNI Tangkap Anggota KKB dan WNA...
Konten yang beredar adalah hasil rekayasa...",Hoax,TurnBackHoax
[SALAH] TNI Tangkap Anggota KKB dan WNA...,Hoax,TurnBackHoax
"[SALAH] Bahlil Minta PLN Menaikkan Harga Token...
Tidak ditemukan informasi resmi atau pemberitaan...",Hoax,TurnBackHoax
[SALAH] Bahlil Minta PLN Menaikkan Harga Token...,Hoax,TurnBackHoax
"[SALAH] China Kirim Bantuan Tank dan Peluncur...
Tidak ditemukan informasi kredibel yang membenarkan...",Hoax,TurnBackHoax
[SALAH] China Kirim Bantuan Tank dan Peluncur...,Hoax,TurnBackHoax
"[SALAH] Snack Luppo Mengandung Tablet Berbahaya yang...
Faktanya, video tersebut kemungkinan besar direkam...",Hoax,TurnBackHoax
[SALAH] Snack Luppo Mengandung Tablet Berbahaya yang...,Hoax,TurnBackHoax
"[SALAH] Puluhan Truk Malaysia Curi Kabel Tembaga...
Konten yang beredar adalah hasil rekayasa...",Hoax,TurnBackHoax
[SALAH] Puluhan Truk Malaysia Curi Kabel Tembaga...,Hoax,TurnBackHoax
"[SALAH] Roy Suryo Divonis 30 Tahun Penjara...
Tidak ditemukan pemberitaan kredibel yang membenarkan...",Hoax,TurnBackHoax
[SALAH] Roy Suryo Divonis 30 Tahun Penjara...,Hoax,TurnBackHoax
"[SALAH] Video “Desember 2025 Mahasiswa UGM Demo...
Konteks asli video adalah momen mahasiswa...",Hoax,TurnBackHoax
[SALAH] Video “Desember 2025 Mahasiswa UGM Demo...,Hoax,TurnBackHoax
"[SALAH] Tom Lembong Sebut Kaesang Terima Uang...
Faktanya, tidak ditemukan pemberitaan kredibel yang...",Hoax,TurnBackHoax
[SALAH] Tom Lembong Sebut Kaesang Terima Uang...,Hoax,TurnBackHoax
"[PENIPUAN] Tautan Akses Pencairan Simpanan JHT
Tautan yang dibagikan tidak mengarah ke...",Hoax,TurnBackHoax
[PENIPUAN] Tautan Akses Pencairan Simpanan JHT,Hoax,TurnBackHoax
"[SALAH] Puluhan Rumah Elit Jadi Lautan Usai...
Konteks asli video adalah dokumentasi rumah...",Hoax,TurnBackHoax
[SALAH] Puluhan Rumah Elit Jadi Lautan Usai...,Hoax,TurnBackHoax
"[SALAH] Demo di London Akibat Perlakuan Bonnie...
Konteks asli video adalah momen demonstrasi...",Hoax,TurnBackHoax
[SALAH] Demo di London Akibat Perlakuan Bonnie...,Hoax,TurnBackHoax
"[SALAH] Video ""TNI Tangkap Mafia Asing Tambang...
Konten yang beredar merupakan hasil rekayasa...",Hoax,TurnBackHoax
"[SALAH] Video ""TNI Tangkap Mafia Asing Tambang...",Hoax,TurnBackHoax
"[PENIPUAN] Wapres Gibran Promosikan Program Motor Murah
Audio dalam konten yang beredar merupakan...",Hoax,TurnBackHoax
[PENIPUAN] Wapres Gibran Promosikan Program Motor Murah,Hoax,TurnBackHoax
"[PENIPUAN] Pengusaha Haji Isam Bagi-bagi Uang Melalui...
Konten yang beredar merupakan hasil rekayasa...",Hoax,TurnBackHoax
[PENIPUAN] Pengusaha Haji Isam Bagi-bagi Uang Melalui...,Hoax,TurnBackHoax
"[SALAH] Titiek Soeharto Resmi Jadi Ketua DPR...
Faktanya, sampai saat ini posisi Ketua...",Hoax,TurnBackHoax
[SALAH] Titiek Soeharto Resmi Jadi Ketua DPR...,Hoax,TurnBackHoax
"[SALAH] Foto “Raffi Ahmad dan Prabowo Bersama...
Potret yang beredar adalah hasil rekayasa...",Hoax,TurnBackHoax
[SALAH] Foto “Raffi Ahmad dan Prabowo Bersama...,Hoax,TurnBackHoax
"[SALAH] Video “700 Kepala Desa Tertangkap KPK”
Konteks asli video adalah momen Kepolisian...",Hoax,TurnBackHoax
[SALAH] Video “700 Kepala Desa Tertangkap KPK”,Hoax,TurnBackHoax
"[SALAH] Video “Ka’bah Dihias dengan Ornamen Natal”
Video yang beredar merupakan hasil rekayasa...",Hoax,TurnBackHoax
[SALAH] Video “Ka’bah Dihias dengan Ornamen Natal”,Hoax,TurnBackHoax
"[SALAH] Video Banjir Uang di Guci 20...
Faktanya, sebesar 81,3 persen gambar dari...",Hoax,TurnBackHoax
[SALAH] Video Banjir Uang di Guci 20...,Hoax,TurnBackHoax
"[SALAH] Video ""Polisi Tilang Iring-iringan Pengantar Jenazah""
Konten yang beredar merupakan hasil rekayasa...",Hoax,TurnBackHoax
"[SALAH] Video ""Polisi Tilang Iring-iringan Pengantar Jenazah""",Hoax,TurnBackHoax
"[SALAH] Puan Maharani Usulkan Kenaikan Pajak Demi...
Tidak ditemukan informasi kredibel yang membenarkan...",Hoax,TurnBackHoax
[SALAH] Puan Maharani Usulkan Kenaikan Pajak Demi...,Hoax,TurnBackHoax
"[SALAH] Natal Bersama di Masjid Istiqlal
Faktanya, video yang dibagikan adalah rekaman...",Hoax,TurnBackHoax
[SALAH] Natal Bersama di Masjid Istiqlal,Hoax,TurnBackHoax
"[SALAH] Bom Bunuh Diri di Bandara Hang...
Faktanya, video yang disebarkan adalah rekaman...",Hoax,TurnBackHoax
[SALAH] Bom Bunuh Diri di Bandara Hang...,Hoax,TurnBackHoax
"[SALAH] Megawati Ingin Rekrut Purbaya Masuk ke...
Tidak ada informasi valid atau pemberitaan...",Hoax,TurnBackHoax
[SALAH] Megawati Ingin Rekrut Purbaya Masuk ke...,Hoax,TurnBackHoax
"[SALAH] Penerima Vaksin Covid-19 Wajib Menjalani Tes...
Faktanya, tes D-dimer tidak perlu dijalani,...",Hoax,TurnBackHoax
[SALAH] Penerima Vaksin Covid-19 Wajib Menjalani Tes...,Hoax,TurnBackHoax
"[SALAH] Kedatangan Sultan Dubai ke Aceh untuk...
Tidak ditemukan informasi kredibel yang membenarkan...",Hoax,TurnBackHoax
[SALAH] Kedatangan Sultan Dubai ke Aceh untuk...,Hoax,TurnBackHoax
"[SALAH] Indra Sjafri Siap Bawa Timnas Malaysia...
Faktanya, tidak ditemukan informasi kredibel terkait...",Hoax,TurnBackHoax
[SALAH] Indra Sjafri Siap Bawa Timnas Malaysia...,Hoax,TurnBackHoax
"[SALAH] Perpanjangan SIM dan Pengurusan BPKB Gratis...
Konten yang beredar merupakan hasil rekayasa...",Hoax,TurnBackHoax
[SALAH] Perpanjangan SIM dan Pengurusan BPKB Gratis...,Hoax,TurnBackHoax
"[SALAH] Menkeu Purbaya Ingin Hentikan Program MBG...
Tidak ditemukan informasi kredibel yang membenarkan...",Hoax,TurnBackHoax
[SALAH] Menkeu Purbaya Ingin Hentikan Program MBG...,Hoax,TurnBackHoax
"[SALAH] Video ""Warga Aceh Demo Menuntut Pembebasan...
Konteks asli video adalah demonstrasi Aliansi...",Hoax,TurnBackHoax
"[SALAH] Video ""Warga Aceh Demo Menuntut Pembebasan...",Hoax,TurnBackHoax
"[SALAH] Purbaya Otak di Balik Penyitaan Duit...
UU Tipikor mengatur bahwa penyitaan dan...",Hoax,TurnBackHoax
[SALAH] Purbaya Otak di Balik Penyitaan Duit...,Hoax,TurnBackHoax
"[SALAH] Prabowo Bebaskan Tarif Listrik Selama Tiga...
PLN memastikan informasi tarif listrik gratis...",Hoax,TurnBackHoax
[SALAH] Prabowo Bebaskan Tarif Listrik Selama Tiga...,Hoax,TurnBackHoax
"[PENIPUAN] Tautan “Pendaftaran BLT Kesra di Bulan...
Faktanya, pemerintah menyediakan dua kanal resmi...",Hoax,TurnBackHoax
[PENIPUAN] Tautan “Pendaftaran BLT Kesra di Bulan...,Hoax,TurnBackHoax
"[SALAH] Yusril Pecat Oknum Polisi yang Jebak...
Tidak ditemukan sumber valid yang membenarkan...",Hoax,TurnBackHoax
[SALAH] Yusril Pecat Oknum Polisi yang Jebak...,Hoax,TurnBackHoax
"[SALAH] Video ""TNI Tangkap Pemimpin Tambang Ilegal...
Konten yang beredar merupakan hasil rekayasa...",Hoax,TurnBackHoax
"[SALAH] Video ""TNI Tangkap Pemimpin Tambang Ilegal...",Hoax,TurnBackHoax
"[SALAH] Christian Panucci Resmi Jadi Pelatih Timnas
Faktanya, Christian Panucci ke Indonesia untuk...",Hoax,TurnBackHoax
[SALAH] Christian Panucci Resmi Jadi Pelatih Timnas,Hoax,TurnBackHoax
"[SALAH] Video Mahasiswa UI Desak DPR RI...
Konten yang beredar merupakan hasil rekayasa...",Hoax,TurnBackHoax
[SALAH] Video Mahasiswa UI Desak DPR RI...,Hoax,TurnBackHoax
"[SALAH] Ferdy Sambo Meninggal di Penjara
Tidak ditemukan sumber kredibel yang mendukung...",Hoax,TurnBackHoax
[SALAH] Ferdy Sambo Meninggal di Penjara,Hoax,TurnBackHoax
"[SALAH] Video Gajah Selamatkan Harimau di Banjir...
Faktanya, video yang disebarkan terdeteksi buatan...",Hoax,TurnBackHoax
[SALAH] Video Gajah Selamatkan Harimau di Banjir...,Hoax,TurnBackHoax
"[SALAH] Video ""Bantuan untuk Sumatera Cuma Kardus...
Faktanya, bantuan dijatuhkan menggunakan ""helibox"" prosedur...",Hoax,TurnBackHoax
"[SALAH] Video ""Bantuan untuk Sumatera Cuma Kardus...",Hoax,TurnBackHoax
"[SALAH] Jokowi Terima Uang dari Bupati Bekasi
Konten yang beredar adalah hasil suntingan...",Hoax,TurnBackHoax
[SALAH] Jokowi Terima Uang dari Bupati Bekasi,Hoax,TurnBackHoax
"[SALAH] Mensesneg Ancam Pidana Warga yang Ambil...
Tidak ditemukan informasi kredibel yang membenarkan...",Hoax,TurnBackHoax
[SALAH] Mensesneg Ancam Pidana Warga yang Ambil...,Hoax,TurnBackHoax
"[SALAH] Australia Minta Kembali Bantuan saat Tsunami...
Tidak ada pernyataan resmi Pemerintah Australia...",Hoax,TurnBackHoax
[SALAH] Australia Minta Kembali Bantuan saat Tsunami...,Hoax,TurnBackHoax
"[SALAH] Video ""TNI Terima Laporan Soal 1.065...
Konten yang beredar merupakan hasil rekayasa...",Hoax,TurnBackHoax
"[SALAH] Video ""TNI Terima Laporan Soal 1.065...",Hoax,TurnBackHoax
"[SALAH] Majelis Umum PBB Beri Suara Terbanyak...
Konteks asli video adalah momen rapat...",Hoax,TurnBackHoax
[SALAH] Majelis Umum PBB Beri Suara Terbanyak...,Hoax,TurnBackHoax
"[SALAH] Menkeu Purbaya Sebut Luhut sebagai Dalang...
Tidak ditemukan informasi kredibel yang membenarkan...",Hoax,TurnBackHoax
[SALAH] Menkeu Purbaya Sebut Luhut sebagai Dalang...,Hoax,TurnBackHoax
"[SALAH] Wanita Meninggal Dunia Akibat Rabies Cakaran...
Foto tersebut berasal dari video di...",Hoax,TurnBackHoax
[SALAH] Wanita Meninggal Dunia Akibat Rabies Cakaran...,Hoax,TurnBackHoax
"[SALAH] TNI Kecam Gubernur Sumatera yang Lempar...
Video yang beredar adalah hasil rekayasa...",Hoax,TurnBackHoax
[SALAH] TNI Kecam Gubernur Sumatera yang Lempar...,Hoax,TurnBackHoax
"[SALAH] TNI AL Tembak Fasilitas Pengeboran Minyak...
Video yang beredar adalah hasil rekayasa...",Hoax,TurnBackHoax
[SALAH] TNI AL Tembak Fasilitas Pengeboran Minyak...,Hoax,TurnBackHoax
"[SALAH] Mahfud MD: KPK Wajib Curiga dengan...
Tidak ditemukan informasi kredibel yang membenarkan...",Hoax,TurnBackHoax
[SALAH] Mahfud MD: KPK Wajib Curiga dengan...,Hoax,TurnBackHoax
"[SALAH] Video ""TNI Desak DPR Bentuk Pansus...
Konten yang beredar merupakan hasil rekayasa...",Hoax,TurnBackHoax
"[SALAH] Video ""TNI Desak DPR Bentuk Pansus...",Hoax,TurnBackHoax
"[SALAH] Prabowo Perintahkan Seluruh Kantor Desa Diaudit
Tidak ada informasi valid atau pemberitaan...",Hoax,TurnBackHoax
[SALAH] Prabowo Perintahkan Seluruh Kantor Desa Diaudit,Hoax,TurnBackHoax
"[PENIPUAN] Tautan Pendaftaran ""Beasiswa Garuda""
Faktanya, pendaftaran Beasiswa Garuda tahun 2025...",Hoax,TurnBackHoax
"[PENIPUAN] Tautan Pendaftaran ""Beasiswa Garuda""",Hoax,TurnBackHoax
"[SALAH] Anies Baswedan Sumbang Dana 300 T...
Faktanya, Anies Baswedan melalui Humanies Project...",Hoax,TurnBackHoax
[SALAH] Anies Baswedan Sumbang Dana 300 T...,Hoax,TurnBackHoax
"[SALAH] Bahlil Dipecat karena Bohongi Prabowo Soal...
Tidak ditemukan sumber valid yang membenarkan...",Hoax,TurnBackHoax
[SALAH] Bahlil Dipecat karena Bohongi Prabowo Soal...,Hoax,TurnBackHoax
"[SALAH] Video “Cuaca Buruk Menimbulkan Hujan Pasir”
Faktanya, kepulan yang terlihat seperti awan...",Hoax,TurnBackHoax
[SALAH] Video “Cuaca Buruk Menimbulkan Hujan Pasir”,Hoax,TurnBackHoax
"[PENIPUAN] Video “Purbaya Bagi-Bagi Dana Bantuan Menuju...
Video yang beredar adalah hasil rekayasa...",Hoax,TurnBackHoax
[PENIPUAN] Video “Purbaya Bagi-Bagi Dana Bantuan Menuju...,Hoax,TurnBackHoax
"[SALAH] Anies Baswedan Tumpengan Usai Roy Suryo...
Konteks asli video adalah momen Anies...",Hoax,TurnBackHoax
[SALAH] Anies Baswedan Tumpengan Usai Roy Suryo...,Hoax,TurnBackHoax
"[SALAH] Video KDM Disambut Warga Aceh Korban...
Faktanya, video tersebut dalam rangka KDM...",Hoax,TurnBackHoax
[SALAH] Video KDM Disambut Warga Aceh Korban...,Hoax,TurnBackHoax
"[SALAH] Video Evakuasi Kucing di Tengah Aliran...
Faktanya, sebesar 99,9 persen video tersebut...",Hoax,TurnBackHoax
[SALAH] Video Evakuasi Kucing di Tengah Aliran...,Hoax,TurnBackHoax
"[SALAH] Luhut Ancam Korban Banjir Bandang Sumatera
Faktanya, video yang disebarkan berkaitan dengan...",Hoax,TurnBackHoax
[SALAH] Luhut Ancam Korban Banjir Bandang Sumatera,Hoax,TurnBackHoax
"[SALAH] Video ""Polisi Gerebek Kantor Kepala Desa...
Konten yang beredar merupakan hasil rekayasa...",Hoax,TurnBackHoax
"[SALAH] Video ""Polisi Gerebek Kantor Kepala Desa...",Hoax,TurnBackHoax
"[SALAH] Luhut Ancam Hentikan Bantuan Jika Aceh...
Tidak ditemukan informasi kredibel yang membenarkan...",Hoax,TurnBackHoax
[SALAH] Luhut Ancam Hentikan Bantuan Jika Aceh...,Hoax,TurnBackHoax
"[SALAH] Video ""Mahasiswa Desak Pembubaran PDI Perjuangan""
Konten yang beredar merupakan hasil rekayasa...",Hoax,TurnBackHoax
"[SALAH] Video ""Mahasiswa Desak Pembubaran PDI Perjuangan""",Hoax,TurnBackHoax
"[PENIPUAN] Tautan Pendaftaran “Lowongan Kerja PT Gudang...
Unggahan berisi tautan pendaftaran “lowongan kerja...",Hoax,TurnBackHoax
[PENIPUAN] Tautan Pendaftaran “Lowongan Kerja PT Gudang...,Hoax,TurnBackHoax
"[PENIPUAN] Tautan Pendaftaran CPNS 2025/2026
Faktanya, pendaftaran seleksi CPNS 2026 belum...",Hoax,TurnBackHoax
[PENIPUAN] Tautan Pendaftaran CPNS 2025/2026,Hoax,TurnBackHoax
"[PENIPUAN] Tautan “Open Rekrutmen KAI Service 2026”
Informasi rekrutmen KAI Services dapat diakses...",Hoax,TurnBackHoax
[PENIPUAN] Tautan “Open Rekrutmen KAI Service 2026”,Hoax,TurnBackHoax
"[SALAH] Pigai: Itu Tanah Mereka (Papua), Mereka...
Tidak ada pernyataan resmi atau informasi...",Hoax,TurnBackHoax
"[SALAH] Pigai: Itu Tanah Mereka (Papua), Mereka...",Hoax,TurnBackHoax
"[SALAH] Panglima TNI Agus Subianto Ucapkan Selamat...
Konten yang beredar adalah hasil rekayasa...",Hoax,TurnBackHoax
[SALAH] Panglima TNI Agus Subianto Ucapkan Selamat...,Hoax,TurnBackHoax
"[SALAH] Foto Proses Pembuatan Patung Megawati
Faktanya, foto tersebut merupakan hasil rekayasa...",Hoax,TurnBackHoax
[SALAH] Foto Proses Pembuatan Patung Megawati,Hoax,TurnBackHoax
"[SALAH] Luhut: Biarkan China Mengelola Bandara Morowali
Konten yang beredar merupakan hasil suntingan...",Hoax,TurnBackHoax
[SALAH] Luhut: Biarkan China Mengelola Bandara Morowali,Hoax,TurnBackHoax
"[SALAH] Indonesia Gelontorkan Rp16,7 Triliun untuk Pulihkan...
Faktanya, angka 16,7 triliun merujuk pada...",Hoax,TurnBackHoax
"[SALAH] Indonesia Gelontorkan Rp16,7 Triliun untuk Pulihkan...",Hoax,TurnBackHoax
"[SALAH] Video ""Anggota Dewan Minta Uang Sewa...
Konten yang beredar merupakan hasil rekayasa...",Hoax,TurnBackHoax
"[SALAH] Video ""Anggota Dewan Minta Uang Sewa...",Hoax,TurnBackHoax
"[SALAH] Pemda Teriak Minta Dana Banjir, Purbaya:...
Tidak ditemukan informasi kredibel yang membenarkan...",Hoax,TurnBackHoax
"[SALAH] Pemda Teriak Minta Dana Banjir, Purbaya:...",Hoax,TurnBackHoax
"[SALAH] Ratusan Orang Tewas Imbas Jebolnya Tanggul...
Tidak ditemukan bukti dan sumber kredibel...",Hoax,TurnBackHoax
[SALAH] Ratusan Orang Tewas Imbas Jebolnya Tanggul...,Hoax,TurnBackHoax
"[SALAH] Roy Suryo Tersangka Baru Korupsi Hambalang
Tidak ditemukan pemberitaan kredibel yang membenarkan...",Hoax,TurnBackHoax
[SALAH] Roy Suryo Tersangka Baru Korupsi Hambalang,Hoax,TurnBackHoax
"[SALAH] Dedi Mulyadi Copot Farhan dari Wali...
Faktanya, hingga Selasa (16/12/2025), Farhan masih...",Hoax,TurnBackHoax
[SALAH] Dedi Mulyadi Copot Farhan dari Wali...,Hoax,TurnBackHoax
"[SALAH] Pernyataan Menkeu Purbaya “Tahun 2026 Standar...
Tidak ditemukan informasi kredibel yang membenarkan...",Hoax,TurnBackHoax
[SALAH] Pernyataan Menkeu Purbaya “Tahun 2026 Standar...,Hoax,TurnBackHoax
"[PENIPUAN] Lowongan Kerja Tim Dapur MBG Seluruh...
Faktanya,tautan rekrutmen yang disebar di Tiktok...",Hoax,TurnBackHoax
[PENIPUAN] Lowongan Kerja Tim Dapur MBG Seluruh...,Hoax,TurnBackHoax
"[SALAH] Video “Banjir Morowali Desember 2025, Hanyutkan...
Konteks asli video adalah potongan dokumentasi...",Hoax,TurnBackHoax
"[SALAH] Video “Banjir Morowali Desember 2025, Hanyutkan...",Hoax,TurnBackHoax
"[PENIPUAN] Ivan Gunawan Bagi-Bagi Uang Khusus Lansia
Konten yang beredar merupakan hasil rekayasa...",Hoax,TurnBackHoax
[PENIPUAN] Ivan Gunawan Bagi-Bagi Uang Khusus Lansia,Hoax,TurnBackHoax
"[SALAH] Menkeu Purbaya Semprot DPR: Baru Rapat...
Tidak ditemukan informasi kredibel yang membenarkan...",Hoax,TurnBackHoax
[SALAH] Menkeu Purbaya Semprot DPR: Baru Rapat...,Hoax,TurnBackHoax
"[SALAH] Partai Golkar Tolak RUU Perampasan Aset
Faktanya, Ketua Fraksi Partai Golkar menyatakan...",Hoax,TurnBackHoax
[SALAH] Partai Golkar Tolak RUU Perampasan Aset,Hoax,TurnBackHoax
"[SALAH] Video Berita Bom Rakitan Berkekuatan Tinggi...
Faktanya, video yang disebarkan adalah buatan...",Hoax,TurnBackHoax
[SALAH] Video Berita Bom Rakitan Berkekuatan Tinggi...,Hoax,TurnBackHoax
"[SALAH] Video ""Demo Menuntut Purbaya Agar Mencabut...
Konteks asli video adalah momen demonstrasi...",Hoax,TurnBackHoax
"[SALAH] Video ""Demo Menuntut Purbaya Agar Mencabut...",Hoax,TurnBackHoax
"[SALAH] Video ""Pemerintah Gagal Atasi Bencana, Warga...
Konteks asli video adalah demonstrasi di...",Hoax,TurnBackHoax
"[SALAH] Video ""Pemerintah Gagal Atasi Bencana, Warga...",Hoax,TurnBackHoax
"[SALAH] Pelawak Nunung Srimulat Meninggal Dunia pada...
Faktanya, Nunung masih aktif mengunggah konten...",Hoax,TurnBackHoax
[SALAH] Pelawak Nunung Srimulat Meninggal Dunia pada...,Hoax,TurnBackHoax
"[SALAH] Dirut PLN Pakai Uang PLN untuk...
Tidak ditemukan informasi kredibel yang membenarkan...",Hoax,TurnBackHoax
[SALAH] Dirut PLN Pakai Uang PLN untuk...,Hoax,TurnBackHoax
"[SALAH] Ridwan Kamil Gugat Dedi Mulyadi ke...
Tidak ditemukan pemberitaan kredibel yang membenarkan...",Hoax,TurnBackHoax
[SALAH] Ridwan Kamil Gugat Dedi Mulyadi ke...,Hoax,TurnBackHoax
"[SALAH] Bau Menyengat Sepanjang Jalan ke Aceh...
Kapolres Aceh Tamiang memastikan tidak ditemukan...",Hoax,TurnBackHoax
[SALAH] Bau Menyengat Sepanjang Jalan ke Aceh...,Hoax,TurnBackHoax
"[SALAH] TNI Desak DPR Bentuk Pansus untuk...
Konten yang beredar merupakan hasil rekayasa...",Hoax,TurnBackHoax
[SALAH] TNI Desak DPR Bentuk Pansus untuk...,Hoax,TurnBackHoax
"[SALAH] Kepala SMP Negeri 1 Solo Tegaskan...
Faktanya, Kepala SMP Negeri 1 Solo...",Hoax,TurnBackHoax
[SALAH] Kepala SMP Negeri 1 Solo Tegaskan...,Hoax,TurnBackHoax
"[SALAH] Video Tim Gabungan TNI AL Mengepung...
Faktanya, hasil deteksi SynthID dan Hive...",Hoax,TurnBackHoax
[SALAH] Video Tim Gabungan TNI AL Mengepung...,Hoax,TurnBackHoax
"[SALAH] Raja Juli Antoni Mengundurkan Diri dari...
Tidak ditemukan informasi kredibel yang membenarkan...",Hoax,TurnBackHoax
[SALAH] Raja Juli Antoni Mengundurkan Diri dari...,Hoax,TurnBackHoax
"[PENIPUAN] Video ""Menkeu Purbaya Tawarkan Pinjaman Cepat...
Konten yang beredar merupakan hasil rekayasa...",Hoax,TurnBackHoax
"[PENIPUAN] Video ""Menkeu Purbaya Tawarkan Pinjaman Cepat...",Hoax,TurnBackHoax
"[SALAH] Prabowo: 95 Persen Kepala Desa Tidak...
Konteks asli potret Prabowo dalam konten...",Hoax,TurnBackHoax
[SALAH] Prabowo: 95 Persen Kepala Desa Tidak...,Hoax,TurnBackHoax
"[SALAH] Banjir di Lampung 9 Desember 2025
Faktanya, kejadian banjir terjadi di kawasan...",Hoax,TurnBackHoax
[SALAH] Banjir di Lampung 9 Desember 2025,Hoax,TurnBackHoax
"[SALAH] Titik Hijau Artinya Henpon Disadap, Ketik...
Faktanya, notifikasi titik hijau adalah fitur...",Hoax,TurnBackHoax
"[SALAH] Titik Hijau Artinya Henpon Disadap, Ketik...",Hoax,TurnBackHoax
"[SALAH] Video ""Ribuan Massa Mulai Orasi Aksi...
Konteks asli video adalah momen pawai...",Hoax,TurnBackHoax
"[SALAH] Video ""Ribuan Massa Mulai Orasi Aksi...",Hoax,TurnBackHoax
"[SALAH] Prabowo Mengganti Bansos/PKH dengan Kebijakan Sembako...
Faktanya, tidak ditemukan pemberitaan kredibel yang...",Hoax,TurnBackHoax
[SALAH] Prabowo Mengganti Bansos/PKH dengan Kebijakan Sembako...,Hoax,TurnBackHoax
"[SALAH] Duta Besar Inggris Sebut Keberadaan Indonesia...
Faktanya Klaim merupakan tangkapan layar Berita...",Hoax,TurnBackHoax
[SALAH] Duta Besar Inggris Sebut Keberadaan Indonesia...,Hoax,TurnBackHoax
"[SALAH] Video “Ular Piton Muncul saat Banjir...
Konten yang beredar adalah hasil rekayasa...",Hoax,TurnBackHoax
[SALAH] Video “Ular Piton Muncul saat Banjir...,Hoax,TurnBackHoax
"[SALAH] Jokowi Terima Suap Emas dan Uang...
Konten yang beredar adalah hasil suntingan...",Hoax,TurnBackHoax
[SALAH] Jokowi Terima Suap Emas dan Uang...,Hoax,TurnBackHoax
"[SALAH] Bandara IMIP Morowali akan Dirobohkan Usai...
Konten yang beredar merupakan hasil rekayasa...",Hoax,TurnBackHoax
[SALAH] Bandara IMIP Morowali akan Dirobohkan Usai...,Hoax,TurnBackHoax
